1,0,-180,-3.64394985612813
1,0,-178,-3.66885861704738
1,0,-176,-3.67290244909189
1,0,-174,-3.65607528003334
1,0,-172,-3.61878077135205
1,0,-170,-3.56181208888687
1,0,-168,-3.48631149694303
1,0,-166,-3.39371412591376
1,0,-164,-3.28568157859468
1,0,-162,-3.16403142424706
1,0,-160,-3.0306681526157
1,0,-158,-2.88752005755505
1,0,-156,-2.73648509951132
1,0,-154,-2.57938734926443
1,0,-152,-2.41794435743327
1,0,-150,-2.2537448430343
1,0,-148,-2.08823547922683
1,0,-146,-1.92271524230446
1,0,-144,-1.75833571508114
1,0,-142,-1.59610582343733
1,0,-140,-1.43689966729035
1,0,-138,-1.28146633156694
1,0,-136,-1.13044079205007
1,0,-134,-0.984355242815497
1,0,-132,-0.843650355052122
1,0,-130,-0.708686127711937
1,0,-128,-0.579752109687053
1,0,-126,-0.457076864550917
1,0,-124,-0.340836616769781
1,0,-122,-0.23116306716681
1,0,-120,-0.128150399336522
1,0,-118,-0.0318615210530729
1,0,-116,0.0576664017752371
1,0,-114,0.140417054235742
1,0,-112,0.216390658461408
1,0,-110,0.28560017236006
1,0,-108,0.348067941385007
1,0,-106,0.403822750147587
1,0,-104,0.452897228245219
1,0,-102,0.495325572799263
1,0,-100,0.531141558379502
1,0,-98,0.560376812843924
1,0,-96,0.583059344844903
1,0,-94,0.599212315135479
1,0,-92,0.608853049227617
1,0,-90,0.611992293357901
1,0,-88,0.608633719120255
1,0,-86,0.598773684596564
1,0,-84,0.582401261461155
1,0,-82,0.559498538489747
1,0,-80,0.53004121232535
1,0,-78,0.493999476415068
1,0,-76,0.451339218917199
1,0,-74,0.402023540279918
1,0,-72,0.34601460130798
1,0,-70,0.283275813057342
1,0,-68,0.213774381014365
1,0,-66,0.137484217887255
1,0,-64,0.0543892420799552
1,0,-62,-0.0355129174182669
1,0,-60,-0.132206784467301
1,0,-58,-0.235654437086056
1,0,-56,-0.345790410747255
1,0,-54,-0.462516062747355
1,0,-52,-0.585693353172734
1,0,-50,-0.715137997330764
1,0,-48,-0.850611948785311
1,0,-46,-0.991815183974272
1,0,-44,-1.13837678215417
1,0,-42,-1.28984533223074
1,0,-40,-1.44567875570477
1,0,-38,-1.60523371776394
1,0,-36,-1.76775491171189
1,0,-34,-1.93236464970027
1,0,-32,-2.09805337688968
1,0,-30,-2.26367194377405
1,0,-28,-2.42792671183106
1,0,-26,-2.58937880904819
1,0,-24,-2.74644905766721
1,0,-22,-2.89743021330356
1,0,-20,-3.04050811341773
1,0,-18,-3.17379305635226
1,0,-16,-3.29536214894293
1,0,-14,-3.40331243117839
1,0,-12,-3.49582333187238
1,0,-10,-3.57122554038812
1,0,-8,-3.62807190803724
1,0,-6,-3.66520481354852
1,0,-4,-3.68181385944907
1,0,-2,-3.67747806414535
1,0,0,-3.6521879697076
1,0,2,-3.60634516513551
1,0,4,-3.54073927858043
1,0,6,-3.45650503579612
1,0,8,-3.35506403506889
1,0,10,-3.23805710795271
1,0,12,-3.10727339692511
1,0,14,-2.96458168528297
1,0,16,-2.81186831939279
1,0,18,-2.65098458860303
1,0,20,-2.48370496560239
1,0,22,-2.31169636740382
1,0,24,-2.13649768072919
1,0,26,-1.9595082234277
1,0,28,-1.78198354386314
1,0,30,-1.60503692142822
1,0,32,-1.42964504620451
1,0,34,-1.25665655618314
1,0,36,-1.08680234424062
1,0,38,-0.92070677900357
1,0,40,-0.758899193260427
1,0,42,-0.601825171204619
1,0,44,-0.449857309516316
1,0,46,-0.303305239546361
1,0,48,-0.162424783264051
1,0,50,-0.0274261794167158
1,0,52,0.10151863652128
1,0,54,0.224269680378371
1,0,56,0.340713451650735
1,0,58,0.45075828808098
1,0,60,0.554330467269324
1,0,62,0.651370971578243
1,0,64,0.741832828022263
1,0,66,0.825678933955264
1,0,68,0.90288028194272
1,0,70,0.97341450295215
1,0,72,1.03726465551213
1,0,74,1.09441819923719
1,0,76,1.14486610341974
1,0,78,1.18860205447961
1,0,80,1.22562173912343
1,0,82,1.25592219230127
1,0,84,1.27950120973993
1,0,86,1.29635683339241
1,0,88,1.3064869241646
1,0,90,1.30988883955745
1,0,92,1.30655923441256
1,0,94,1.2964940010035
1,0,96,1.27968836070478
1,0,98,1.25613711399457
1,0,100,1.22583504932747
1,0,102,1.1887775052441
1,0,104,1.14496107477296
1,0,106,1.0943844374865
1,0,108,1.0370493031551
1,0,110,0.972961452293807
1,0,112,0.902131863312934
1,0,114,0.824577923523044
1,0,116,0.740324731717491
1,0,118,0.649406513023661
1,0,120,0.551868181510635
1,0,122,0.447767101807402
1,0,124,0.337175116718505
1,0,126,0.220180922427391
1,0,128,0.0968928852166208
1,0,130,-0.032557597431726
1,0,132,-0.168012084090787
1,0,134,-0.309280319004075
1,0,136,-0.456134606215841
1,0,138,-0.608303246781249
1,0,140,-0.765462983981769
1,0,142,-0.927230439938201
1,0,144,-1.09315258034015
1,0,146,-1.26269631560533
1,0,148,-1.43523744060841
1,0,150,-1.61004923531605
1,0,152,-1.78629119875359
1,0,154,-1.96299857023661
1,0,156,-2.13907350217169
1,0,158,-2.31327897847419
1,0,160,-2.4842368019077
1,0,162,-2.65043116875375
1,0,164,-2.81021946042079
1,0,166,-2.96185184381096
1,0,168,-3.10350101127427
1,0,170,-3.23330283744264
1,0,172,-3.34940784233602
1,0,174,-3.45004214248959
1,0,176,-3.53357514319898
1,0,178,-3.59858977198442
1,0,180,-3.64394985612813
